image_id,split,sat_image_path,mask_path
767537,train,data/767537_sat.jpg,data/767537_mask.png
484650,train,data/484650_sat.jpg,data/484650_mask.png
258578,train,data/258578_sat.jpg,data/258578_mask.png
982331,train,data/982331_sat.jpg,data/982331_mask.png
952401,train,data/952401_sat.jpg,data/952401_mask.png
714640,train,data/714640_sat.jpg,data/714640_mask.png
367457,train,data/367457_sat.jpg,data/367457_mask.png
769960,train,data/769960_sat.jpg,data/769960_mask.png
159619,train,data/159619_sat.jpg,data/159619_mask.png
455462,train,data/455462_sat.jpg,data/455462_mask.png
363269,train,data/363269_sat.jpg,data/363269_mask.png
531722,train,data/531722_sat.jpg,data/531722_mask.png
710935,train,data/710935_sat.jpg,data/710935_mask.png
614192,train,data/614192_sat.jpg,data/614192_mask.png
22560,train,data/22560_sat.jpg,data/22560_mask.png
182381,train,data/182381_sat.jpg,data/182381_mask.png
63042,train,data/63042_sat.jpg,data/63042_mask.png
113,train,data/113_sat.jpg,data/113_mask.png
625150,train,data/625150_sat.jpg,data/625150_mask.png
942278,train,data/942278_sat.jpg,data/942278_mask.png
652552,train,data/652552_sat.jpg,data/652552_mask.png
695415,train,data/695415_sat.jpg,data/695415_mask.png
38122,train,data/38122_sat.jpg,data/38122_mask.png
566479,train,data/566479_sat.jpg,data/566479_mask.png
862906,train,data/862906_sat.jpg,data/862906_mask.png
550549,train,data/550549_sat.jpg,data/550549_mask.png
9433,train,data/9433_sat.jpg,data/9433_mask.png
711711,train,data/711711_sat.jpg,data/711711_mask.png
749641,train,data/749641_sat.jpg,data/749641_mask.png
522498,train,data/522498_sat.jpg,data/522498_mask.png
596572,train,data/596572_sat.jpg,data/596572_mask.png
460609,train,data/460609_sat.jpg,data/460609_mask.png
712551,train,data/712551_sat.jpg,data/712551_mask.png
340497,train,data/340497_sat.jpg,data/340497_mask.png
252685,train,data/252685_sat.jpg,data/252685_mask.png
520367,train,data/520367_sat.jpg,data/520367_mask.png
379003,train,data/379003_sat.jpg,data/379003_mask.png
460844,train,data/460844_sat.jpg,data/460844_mask.png
756844,train,data/756844_sat.jpg,data/756844_mask.png
928777,train,data/928777_sat.jpg,data/928777_mask.png
857277,train,data/857277_sat.jpg,data/857277_mask.png
136539,train,data/136539_sat.jpg,data/136539_mask.png
266201,train,data/266201_sat.jpg,data/266201_mask.png
839707,train,data/839707_sat.jpg,data/839707_mask.png
923591,train,data/923591_sat.jpg,data/923591_mask.png
768224,train,data/768224_sat.jpg,data/768224_mask.png
523891,train,data/523891_sat.jpg,data/523891_mask.png
905767,train,data/905767_sat.jpg,data/905767_mask.png
659638,train,data/659638_sat.jpg,data/659638_mask.png
548420,train,data/548420_sat.jpg,data/548420_mask.png
897784,train,data/897784_sat.jpg,data/897784_mask.png
684603,train,data/684603_sat.jpg,data/684603_mask.png
866513,train,data/866513_sat.jpg,data/866513_mask.png
56456,train,data/56456_sat.jpg,data/56456_mask.png
360221,train,data/360221_sat.jpg,data/360221_mask.png
187892,train,data/187892_sat.jpg,data/187892_mask.png
487073,train,data/487073_sat.jpg,data/487073_mask.png
1849,train,data/1849_sat.jpg,data/1849_mask.png
801398,train,data/801398_sat.jpg,data/801398_mask.png
137803,train,data/137803_sat.jpg,data/137803_mask.png
953228,train,data/953228_sat.jpg,data/953228_mask.png
162405,train,data/162405_sat.jpg,data/162405_mask.png
304690,train,data/304690_sat.jpg,data/304690_mask.png
140235,train,data/140235_sat.jpg,data/140235_mask.png
989146,train,data/989146_sat.jpg,data/989146_mask.png
34194,train,data/34194_sat.jpg,data/34194_mask.png
346939,train,data/346939_sat.jpg,data/346939_mask.png
455694,train,data/455694_sat.jpg,data/455694_mask.png
698428,train,data/698428_sat.jpg,data/698428_mask.png
152497,train,data/152497_sat.jpg,data/152497_mask.png
719952,train,data/719952_sat.jpg,data/719952_mask.png
328239,train,data/328239_sat.jpg,data/328239_mask.png
630794,train,data/630794_sat.jpg,data/630794_mask.png
991373,train,data/991373_sat.jpg,data/991373_mask.png
49425,train,data/49425_sat.jpg,data/49425_mask.png
31582,train,data/31582_sat.jpg,data/31582_mask.png
764015,train,data/764015_sat.jpg,data/764015_mask.png
89326,train,data/89326_sat.jpg,data/89326_mask.png
931721,train,data/931721_sat.jpg,data/931721_mask.png
352363,train,data/352363_sat.jpg,data/352363_mask.png
680398,train,data/680398_sat.jpg,data/680398_mask.png
80758,train,data/80758_sat.jpg,data/80758_mask.png
825884,train,data/825884_sat.jpg,data/825884_mask.png
938344,train,data/938344_sat.jpg,data/938344_mask.png
155238,train,data/155238_sat.jpg,data/155238_mask.png
990181,train,data/990181_sat.jpg,data/990181_mask.png
905209,train,data/905209_sat.jpg,data/905209_mask.png
81539,train,data/81539_sat.jpg,data/81539_mask.png
928942,train,data/928942_sat.jpg,data/928942_mask.png
464073,train,data/464073_sat.jpg,data/464073_mask.png
722038,train,data/722038_sat.jpg,data/722038_mask.png
922188,train,data/922188_sat.jpg,data/922188_mask.png
538884,train,data/538884_sat.jpg,data/538884_mask.png
927015,train,data/927015_sat.jpg,data/927015_mask.png
400649,train,data/400649_sat.jpg,data/400649_mask.png
193878,train,data/193878_sat.jpg,data/193878_mask.png
455255,train,data/455255_sat.jpg,data/455255_mask.png
479232,train,data/479232_sat.jpg,data/479232_mask.png
95440,train,data/95440_sat.jpg,data/95440_mask.png
947964,train,data/947964_sat.jpg,data/947964_mask.png
731856,train,data/731856_sat.jpg,data/731856_mask.png
432787,train,data/432787_sat.jpg,data/432787_mask.png
782938,train,data/782938_sat.jpg,data/782938_mask.png
616672,train,data/616672_sat.jpg,data/616672_mask.png
653990,train,data/653990_sat.jpg,data/653990_mask.png
705390,train,data/705390_sat.jpg,data/705390_mask.png
311544,train,data/311544_sat.jpg,data/311544_mask.png
442708,train,data/442708_sat.jpg,data/442708_mask.png
652681,train,data/652681_sat.jpg,data/652681_mask.png
280425,train,data/280425_sat.jpg,data/280425_mask.png
478332,train,data/478332_sat.jpg,data/478332_mask.png
50045,train,data/50045_sat.jpg,data/50045_mask.png
965378,train,data/965378_sat.jpg,data/965378_mask.png
813464,train,data/813464_sat.jpg,data/813464_mask.png
696333,train,data/696333_sat.jpg,data/696333_mask.png
890291,train,data/890291_sat.jpg,data/890291_mask.png
535597,train,data/535597_sat.jpg,data/535597_mask.png
862842,train,data/862842_sat.jpg,data/862842_mask.png
990478,train,data/990478_sat.jpg,data/990478_mask.png
347596,train,data/347596_sat.jpg,data/347596_mask.png
501109,train,data/501109_sat.jpg,data/501109_mask.png
779400,train,data/779400_sat.jpg,data/779400_mask.png
45271,train,data/45271_sat.jpg,data/45271_mask.png
46459,train,data/46459_sat.jpg,data/46459_mask.png
853660,train,data/853660_sat.jpg,data/853660_mask.png
883864,train,data/883864_sat.jpg,data/883864_mask.png
204654,train,data/204654_sat.jpg,data/204654_mask.png
53349,train,data/53349_sat.jpg,data/53349_mask.png
861243,train,data/861243_sat.jpg,data/861243_mask.png
779878,train,data/779878_sat.jpg,data/779878_mask.png
110680,train,data/110680_sat.jpg,data/110680_mask.png
938699,train,data/938699_sat.jpg,data/938699_mask.png
274547,train,data/274547_sat.jpg,data/274547_mask.png
471960,train,data/471960_sat.jpg,data/471960_mask.png
265006,train,data/265006_sat.jpg,data/265006_mask.png
281530,train,data/281530_sat.jpg,data/281530_mask.png
900887,train,data/900887_sat.jpg,data/900887_mask.png
83827,train,data/83827_sat.jpg,data/83827_mask.png
581284,train,data/581284_sat.jpg,data/581284_mask.png
675455,train,data/675455_sat.jpg,data/675455_mask.png
323729,train,data/323729_sat.jpg,data/323729_mask.png
657360,train,data/657360_sat.jpg,data/657360_mask.png
631211,train,data/631211_sat.jpg,data/631211_mask.png
295155,train,data/295155_sat.jpg,data/295155_mask.png
997873,train,data/997873_sat.jpg,data/997873_mask.png
167451,train,data/167451_sat.jpg,data/167451_mask.png
261263,train,data/261263_sat.jpg,data/261263_mask.png
475480,train,data/475480_sat.jpg,data/475480_mask.png
726557,train,data/726557_sat.jpg,data/726557_mask.png
196685,train,data/196685_sat.jpg,data/196685_mask.png
318886,train,data/318886_sat.jpg,data/318886_mask.png
777018,train,data/777018_sat.jpg,data/777018_mask.png
779811,train,data/779811_sat.jpg,data/779811_mask.png
504758,train,data/504758_sat.jpg,data/504758_mask.png
601618,train,data/601618_sat.jpg,data/601618_mask.png
757028,train,data/757028_sat.jpg,data/757028_mask.png
19338,train,data/19338_sat.jpg,data/19338_mask.png
282992,train,data/282992_sat.jpg,data/282992_mask.png
709593,train,data/709593_sat.jpg,data/709593_mask.png
173654,train,data/173654_sat.jpg,data/173654_mask.png
325166,train,data/325166_sat.jpg,data/325166_mask.png
306987,train,data/306987_sat.jpg,data/306987_mask.png
532161,train,data/532161_sat.jpg,data/532161_mask.png
785870,train,data/785870_sat.jpg,data/785870_mask.png
570163,train,data/570163_sat.jpg,data/570163_mask.png
625448,train,data/625448_sat.jpg,data/625448_mask.png
695186,train,data/695186_sat.jpg,data/695186_mask.png
726271,train,data/726271_sat.jpg,data/726271_mask.png
563983,train,data/563983_sat.jpg,data/563983_mask.png
256474,train,data/256474_sat.jpg,data/256474_mask.png
474998,train,data/474998_sat.jpg,data/474998_mask.png
337461,train,data/337461_sat.jpg,data/337461_mask.png
44658,train,data/44658_sat.jpg,data/44658_mask.png
854119,train,data/854119_sat.jpg,data/854119_mask.png
540725,train,data/540725_sat.jpg,data/540725_mask.png
669142,train,data/669142_sat.jpg,data/669142_mask.png
899805,train,data/899805_sat.jpg,data/899805_mask.png
949798,train,data/949798_sat.jpg,data/949798_mask.png
733110,train,data/733110_sat.jpg,data/733110_mask.png
963805,train,data/963805_sat.jpg,data/963805_mask.png
300983,train,data/300983_sat.jpg,data/300983_mask.png
362406,train,data/362406_sat.jpg,data/362406_mask.png
357382,train,data/357382_sat.jpg,data/357382_mask.png
665729,train,data/665729_sat.jpg,data/665729_mask.png
308872,train,data/308872_sat.jpg,data/308872_mask.png
105428,train,data/105428_sat.jpg,data/105428_mask.png
167806,train,data/167806_sat.jpg,data/167806_mask.png
436153,train,data/436153_sat.jpg,data/436153_mask.png
622799,train,data/622799_sat.jpg,data/622799_mask.png
555777,train,data/555777_sat.jpg,data/555777_mask.png
287479,train,data/287479_sat.jpg,data/287479_mask.png
760170,train,data/760170_sat.jpg,data/760170_mask.png
590949,train,data/590949_sat.jpg,data/590949_mask.png
405292,train,data/405292_sat.jpg,data/405292_mask.png
47541,train,data/47541_sat.jpg,data/47541_mask.png
676239,train,data/676239_sat.jpg,data/676239_mask.png
965750,train,data/965750_sat.jpg,data/965750_mask.png
34100,train,data/34100_sat.jpg,data/34100_mask.png
770001,train,data/770001_sat.jpg,data/770001_mask.png
342627,train,data/342627_sat.jpg,data/342627_mask.png
758397,train,data/758397_sat.jpg,data/758397_mask.png
815113,train,data/815113_sat.jpg,data/815113_mask.png
620186,train,data/620186_sat.jpg,data/620186_mask.png
156551,train,data/156551_sat.jpg,data/156551_mask.png
785117,train,data/785117_sat.jpg,data/785117_mask.png
121860,train,data/121860_sat.jpg,data/121860_mask.png
935429,train,data/935429_sat.jpg,data/935429_mask.png
834966,train,data/834966_sat.jpg,data/834966_mask.png
206358,train,data/206358_sat.jpg,data/206358_mask.png
557532,train,data/557532_sat.jpg,data/557532_mask.png
887850,train,data/887850_sat.jpg,data/887850_mask.png
798468,train,data/798468_sat.jpg,data/798468_mask.png
162428,train,data/162428_sat.jpg,data/162428_mask.png
103341,train,data/103341_sat.jpg,data/103341_mask.png
246455,train,data/246455_sat.jpg,data/246455_mask.png
444094,train,data/444094_sat.jpg,data/444094_mask.png
462244,train,data/462244_sat.jpg,data/462244_mask.png
440968,train,data/440968_sat.jpg,data/440968_mask.png
820820,train,data/820820_sat.jpg,data/820820_mask.png
106147,train,data/106147_sat.jpg,data/106147_mask.png
502218,train,data/502218_sat.jpg,data/502218_mask.png
583858,train,data/583858_sat.jpg,data/583858_mask.png
529743,train,data/529743_sat.jpg,data/529743_mask.png
583499,train,data/583499_sat.jpg,data/583499_mask.png
101395,train,data/101395_sat.jpg,data/101395_mask.png
273053,train,data/273053_sat.jpg,data/273053_mask.png
376257,train,data/376257_sat.jpg,data/376257_mask.png
456361,train,data/456361_sat.jpg,data/456361_mask.png
507376,train,data/507376_sat.jpg,data/507376_mask.png
651504,train,data/651504_sat.jpg,data/651504_mask.png
249549,train,data/249549_sat.jpg,data/249549_mask.png
649332,train,data/649332_sat.jpg,data/649332_mask.png
524879,train,data/524879_sat.jpg,data/524879_mask.png
239988,train,data/239988_sat.jpg,data/239988_mask.png
511871,train,data/511871_sat.jpg,data/511871_mask.png
528828,train,data/528828_sat.jpg,data/528828_mask.png
578692,train,data/578692_sat.jpg,data/578692_mask.png
785843,train,data/785843_sat.jpg,data/785843_mask.png
209322,train,data/209322_sat.jpg,data/209322_mask.png
304241,train,data/304241_sat.jpg,data/304241_mask.png
508970,train,data/508970_sat.jpg,data/508970_mask.png
670413,train,data/670413_sat.jpg,data/670413_mask.png
233751,train,data/233751_sat.jpg,data/233751_mask.png
846289,train,data/846289_sat.jpg,data/846289_mask.png
687265,train,data/687265_sat.jpg,data/687265_mask.png
929061,train,data/929061_sat.jpg,data/929061_mask.png
800325,train,data/800325_sat.jpg,data/800325_mask.png
49320,train,data/49320_sat.jpg,data/49320_mask.png
331266,train,data/331266_sat.jpg,data/331266_mask.png
950717,train,data/950717_sat.jpg,data/950717_mask.png
222583,train,data/222583_sat.jpg,data/222583_mask.png
297846,train,data/297846_sat.jpg,data/297846_mask.png
6294,train,data/6294_sat.jpg,data/6294_mask.png
952134,train,data/952134_sat.jpg,data/952134_mask.png
2262,train,data/2262_sat.jpg,data/2262_mask.png
245661,train,data/245661_sat.jpg,data/245661_mask.png
762023,train,data/762023_sat.jpg,data/762023_mask.png
690021,train,data/690021_sat.jpg,data/690021_mask.png
33389,train,data/33389_sat.jpg,data/33389_mask.png
339359,train,data/339359_sat.jpg,data/339359_mask.png
554895,train,data/554895_sat.jpg,data/554895_mask.png
778053,train,data/778053_sat.jpg,data/778053_mask.png
295447,train,data/295447_sat.jpg,data/295447_mask.png
800005,train,data/800005_sat.jpg,data/800005_mask.png
56468,train,data/56468_sat.jpg,data/56468_mask.png
725359,train,data/725359_sat.jpg,data/725359_mask.png
785363,train,data/785363_sat.jpg,data/785363_mask.png
564885,train,data/564885_sat.jpg,data/564885_mask.png
8317,train,data/8317_sat.jpg,data/8317_mask.png
203675,train,data/203675_sat.jpg,data/203675_mask.png
815402,train,data/815402_sat.jpg,data/815402_mask.png
573331,train,data/573331_sat.jpg,data/573331_mask.png
62464,train,data/62464_sat.jpg,data/62464_mask.png
443588,train,data/443588_sat.jpg,data/443588_mask.png
292950,train,data/292950_sat.jpg,data/292950_mask.png
935019,train,data/935019_sat.jpg,data/935019_mask.png
833540,train,data/833540_sat.jpg,data/833540_mask.png
847583,train,data/847583_sat.jpg,data/847583_mask.png
243981,train,data/243981_sat.jpg,data/243981_mask.png
912086,train,data/912086_sat.jpg,data/912086_mask.png
86696,train,data/86696_sat.jpg,data/86696_mask.png
840706,train,data/840706_sat.jpg,data/840706_mask.png
682069,train,data/682069_sat.jpg,data/682069_mask.png
599143,train,data/599143_sat.jpg,data/599143_mask.png
452636,train,data/452636_sat.jpg,data/452636_mask.png
652680,train,data/652680_sat.jpg,data/652680_mask.png
275185,train,data/275185_sat.jpg,data/275185_mask.png
700971,train,data/700971_sat.jpg,data/700971_mask.png
315115,train,data/315115_sat.jpg,data/315115_mask.png
3573,train,data/3573_sat.jpg,data/3573_mask.png
248171,train,data/248171_sat.jpg,data/248171_mask.png
120056,train,data/120056_sat.jpg,data/120056_mask.png
297515,train,data/297515_sat.jpg,data/297515_mask.png
786084,train,data/786084_sat.jpg,data/786084_mask.png
230408,train,data/230408_sat.jpg,data/230408_mask.png
495744,train,data/495744_sat.jpg,data/495744_mask.png
933459,train,data/933459_sat.jpg,data/933459_mask.png
95245,train,data/95245_sat.jpg,data/95245_mask.png
907185,train,data/907185_sat.jpg,data/907185_mask.png
566788,train,data/566788_sat.jpg,data/566788_mask.png
276604,train,data/276604_sat.jpg,data/276604_mask.png
652168,train,data/652168_sat.jpg,data/652168_mask.png
902537,train,data/902537_sat.jpg,data/902537_mask.png
683814,train,data/683814_sat.jpg,data/683814_mask.png
864357,train,data/864357_sat.jpg,data/864357_mask.png
281344,train,data/281344_sat.jpg,data/281344_mask.png
425757,train,data/425757_sat.jpg,data/425757_mask.png
48890,train,data/48890_sat.jpg,data/48890_mask.png
142129,train,data/142129_sat.jpg,data/142129_mask.png
250888,train,data/250888_sat.jpg,data/250888_mask.png
279862,train,data/279862_sat.jpg,data/279862_mask.png
247257,train,data/247257_sat.jpg,data/247257_mask.png
645554,train,data/645554_sat.jpg,data/645554_mask.png
461165,train,data/461165_sat.jpg,data/461165_mask.png
716115,train,data/716115_sat.jpg,data/716115_mask.png
25459,train,data/25459_sat.jpg,data/25459_mask.png
953595,train,data/953595_sat.jpg,data/953595_mask.png
143345,train,data/143345_sat.jpg,data/143345_mask.png
252025,train,data/252025_sat.jpg,data/252025_mask.png
291105,train,data/291105_sat.jpg,data/291105_mask.png
241269,train,data/241269_sat.jpg,data/241269_mask.png
439174,train,data/439174_sat.jpg,data/439174_mask.png
816528,train,data/816528_sat.jpg,data/816528_mask.png
375508,train,data/375508_sat.jpg,data/375508_mask.png
739465,train,data/739465_sat.jpg,data/739465_mask.png
28606,train,data/28606_sat.jpg,data/28606_mask.png
191988,train,data/191988_sat.jpg,data/191988_mask.png
748093,train,data/748093_sat.jpg,data/748093_mask.png
348118,train,data/348118_sat.jpg,data/348118_mask.png
299410,train,data/299410_sat.jpg,data/299410_mask.png
828875,train,data/828875_sat.jpg,data/828875_mask.png
323909,train,data/323909_sat.jpg,data/323909_mask.png
336648,train,data/336648_sat.jpg,data/336648_mask.png
608001,train,data/608001_sat.jpg,data/608001_mask.png
435505,train,data/435505_sat.jpg,data/435505_mask.png
41403,train,data/41403_sat.jpg,data/41403_mask.png
994957,train,data/994957_sat.jpg,data/994957_mask.png
555610,train,data/555610_sat.jpg,data/555610_mask.png
558585,train,data/558585_sat.jpg,data/558585_mask.png
289959,train,data/289959_sat.jpg,data/289959_mask.png
186076,train,data/186076_sat.jpg,data/186076_mask.png
436269,train,data/436269_sat.jpg,data/436269_mask.png
286522,train,data/286522_sat.jpg,data/286522_mask.png
828496,train,data/828496_sat.jpg,data/828496_mask.png
839976,train,data/839976_sat.jpg,data/839976_mask.png
384422,train,data/384422_sat.jpg,data/384422_mask.png
475747,train,data/475747_sat.jpg,data/475747_mask.png
141378,train,data/141378_sat.jpg,data/141378_mask.png
193360,train,data/193360_sat.jpg,data/193360_mask.png
760069,train,data/760069_sat.jpg,data/760069_mask.png
538786,train,data/538786_sat.jpg,data/538786_mask.png
59675,train,data/59675_sat.jpg,data/59675_mask.png
879122,train,data/879122_sat.jpg,data/879122_mask.png
730524,train,data/730524_sat.jpg,data/730524_mask.png
678881,train,data/678881_sat.jpg,data/678881_mask.png
392230,train,data/392230_sat.jpg,data/392230_mask.png
724431,train,data/724431_sat.jpg,data/724431_mask.png
803852,train,data/803852_sat.jpg,data/803852_mask.png
401773,train,data/401773_sat.jpg,data/401773_mask.png
104683,train,data/104683_sat.jpg,data/104683_mask.png
391538,train,data/391538_sat.jpg,data/391538_mask.png
661786,train,data/661786_sat.jpg,data/661786_mask.png
908822,train,data/908822_sat.jpg,data/908822_mask.png
563058,train,data/563058_sat.jpg,data/563058_mask.png
64343,train,data/64343_sat.jpg,data/64343_mask.png
120065,train,data/120065_sat.jpg,data/120065_mask.png
923843,train,data/923843_sat.jpg,data/923843_mask.png
980712,train,data/980712_sat.jpg,data/980712_mask.png
10246,train,data/10246_sat.jpg,data/10246_mask.png
865731,train,data/865731_sat.jpg,data/865731_mask.png
316248,train,data/316248_sat.jpg,data/316248_mask.png
436982,train,data/436982_sat.jpg,data/436982_mask.png
534274,train,data/534274_sat.jpg,data/534274_mask.png
675133,train,data/675133_sat.jpg,data/675133_mask.png
434498,train,data/434498_sat.jpg,data/434498_mask.png
156960,train,data/156960_sat.jpg,data/156960_mask.png
881448,train,data/881448_sat.jpg,data/881448_mask.png
866773,train,data/866773_sat.jpg,data/866773_mask.png
237383,train,data/237383_sat.jpg,data/237383_mask.png
980177,train,data/980177_sat.jpg,data/980177_mask.png
40650,train,data/40650_sat.jpg,data/40650_mask.png
612254,train,data/612254_sat.jpg,data/612254_mask.png
91317,train,data/91317_sat.jpg,data/91317_mask.png
852350,train,data/852350_sat.jpg,data/852350_mask.png
617069,train,data/617069_sat.jpg,data/617069_mask.png
181039,train,data/181039_sat.jpg,data/181039_mask.png
629707,train,data/629707_sat.jpg,data/629707_mask.png
285789,train,data/285789_sat.jpg,data/285789_mask.png
715082,train,data/715082_sat.jpg,data/715082_mask.png
299564,train,data/299564_sat.jpg,data/299564_mask.png
675479,train,data/675479_sat.jpg,data/675479_mask.png
729885,train,data/729885_sat.jpg,data/729885_mask.png
357302,train,data/357302_sat.jpg,data/357302_mask.png
524062,train,data/524062_sat.jpg,data/524062_mask.png
304480,train,data/304480_sat.jpg,data/304480_mask.png
767144,train,data/767144_sat.jpg,data/767144_mask.png
974256,train,data/974256_sat.jpg,data/974256_mask.png
642961,train,data/642961_sat.jpg,data/642961_mask.png
286038,train,data/286038_sat.jpg,data/286038_mask.png
34523,train,data/34523_sat.jpg,data/34523_mask.png
238979,train,data/238979_sat.jpg,data/238979_mask.png
759949,train,data/759949_sat.jpg,data/759949_mask.png
818396,train,data/818396_sat.jpg,data/818396_mask.png
889787,train,data/889787_sat.jpg,data/889787_mask.png
161576,train,data/161576_sat.jpg,data/161576_mask.png
395621,train,data/395621_sat.jpg,data/395621_mask.png
974637,train,data/974637_sat.jpg,data/974637_mask.png
38093,train,data/38093_sat.jpg,data/38093_mask.png
124016,train,data/124016_sat.jpg,data/124016_mask.png
654556,train,data/654556_sat.jpg,data/654556_mask.png
232039,train,data/232039_sat.jpg,data/232039_mask.png
153918,train,data/153918_sat.jpg,data/153918_mask.png
693141,train,data/693141_sat.jpg,data/693141_mask.png
212548,train,data/212548_sat.jpg,data/212548_mask.png
52304,train,data/52304_sat.jpg,data/52304_mask.png
996088,train,data/996088_sat.jpg,data/996088_mask.png
516362,train,data/516362_sat.jpg,data/516362_mask.png
147586,train,data/147586_sat.jpg,data/147586_mask.png
198077,train,data/198077_sat.jpg,data/198077_mask.png
383210,train,data/383210_sat.jpg,data/383210_mask.png
623501,train,data/623501_sat.jpg,data/623501_mask.png
146564,train,data/146564_sat.jpg,data/146564_mask.png
433149,train,data/433149_sat.jpg,data/433149_mask.png
435846,train,data/435846_sat.jpg,data/435846_mask.png
628136,train,data/628136_sat.jpg,data/628136_mask.png
642260,train,data/642260_sat.jpg,data/642260_mask.png
373943,train,data/373943_sat.jpg,data/373943_mask.png
592479,train,data/592479_sat.jpg,data/592479_mask.png
21197,train,data/21197_sat.jpg,data/21197_mask.png
620319,train,data/620319_sat.jpg,data/620319_mask.png
85690,train,data/85690_sat.jpg,data/85690_mask.png
285361,train,data/285361_sat.jpg,data/285361_mask.png
941572,train,data/941572_sat.jpg,data/941572_mask.png
889379,train,data/889379_sat.jpg,data/889379_mask.png
612970,train,data/612970_sat.jpg,data/612970_mask.png
404910,train,data/404910_sat.jpg,data/404910_mask.png
689551,train,data/689551_sat.jpg,data/689551_mask.png
178641,train,data/178641_sat.jpg,data/178641_mask.png
899523,train,data/899523_sat.jpg,data/899523_mask.png
162554,train,data/162554_sat.jpg,data/162554_mask.png
765293,train,data/765293_sat.jpg,data/765293_mask.png
996898,train,data/996898_sat.jpg,data/996898_mask.png
989763,train,data/989763_sat.jpg,data/989763_mask.png
872391,train,data/872391_sat.jpg,data/872391_mask.png
13148,train,data/13148_sat.jpg,data/13148_mask.png
170223,train,data/170223_sat.jpg,data/170223_mask.png
393127,train,data/393127_sat.jpg,data/393127_mask.png
446860,train,data/446860_sat.jpg,data/446860_mask.png
13870,train,data/13870_sat.jpg,data/13870_mask.png
864981,train,data/864981_sat.jpg,data/864981_mask.png
262288,train,data/262288_sat.jpg,data/262288_mask.png
826780,train,data/826780_sat.jpg,data/826780_mask.png
34524,train,data/34524_sat.jpg,data/34524_mask.png
658602,train,data/658602_sat.jpg,data/658602_mask.png
206362,train,data/206362_sat.jpg,data/206362_mask.png
183970,train,data/183970_sat.jpg,data/183970_mask.png
303966,train,data/303966_sat.jpg,data/303966_mask.png
422909,train,data/422909_sat.jpg,data/422909_mask.png
549863,train,data/549863_sat.jpg,data/549863_mask.png
955401,train,data/955401_sat.jpg,data/955401_mask.png
373640,train,data/373640_sat.jpg,data/373640_mask.png
19424,train,data/19424_sat.jpg,data/19424_mask.png
148294,train,data/148294_sat.jpg,data/148294_mask.png
979688,train,data/979688_sat.jpg,data/979688_mask.png
165219,train,data/165219_sat.jpg,data/165219_mask.png
761056,train,data/761056_sat.jpg,data/761056_mask.png
116658,train,data/116658_sat.jpg,data/116658_mask.png
532269,train,data/532269_sat.jpg,data/532269_mask.png
708311,train,data/708311_sat.jpg,data/708311_mask.png
408303,train,data/408303_sat.jpg,data/408303_mask.png
344627,train,data/344627_sat.jpg,data/344627_mask.png
113288,train,data/113288_sat.jpg,data/113288_mask.png
419030,train,data/419030_sat.jpg,data/419030_mask.png
554966,train,data/554966_sat.jpg,data/554966_mask.png
765569,train,data/765569_sat.jpg,data/765569_mask.png
377472,train,data/377472_sat.jpg,data/377472_mask.png
681344,train,data/681344_sat.jpg,data/681344_mask.png
504527,train,data/504527_sat.jpg,data/504527_mask.png
100081,train,data/100081_sat.jpg,data/100081_mask.png
722267,train,data/722267_sat.jpg,data/722267_mask.png
236731,train,data/236731_sat.jpg,data/236731_mask.png
864863,train,data/864863_sat.jpg,data/864863_mask.png
486292,train,data/486292_sat.jpg,data/486292_mask.png
187593,train,data/187593_sat.jpg,data/187593_mask.png
768086,train,data/768086_sat.jpg,data/768086_mask.png
519132,train,data/519132_sat.jpg,data/519132_mask.png
449678,train,data/449678_sat.jpg,data/449678_mask.png
323579,train,data/323579_sat.jpg,data/323579_mask.png
847244,train,data/847244_sat.jpg,data/847244_mask.png
132806,train,data/132806_sat.jpg,data/132806_mask.png
215352,train,data/215352_sat.jpg,data/215352_mask.png
600841,train,data/600841_sat.jpg,data/600841_mask.png
802758,train,data/802758_sat.jpg,data/802758_mask.png
391989,train,data/391989_sat.jpg,data/391989_mask.png
913282,train,data/913282_sat.jpg,data/913282_mask.png
322428,train,data/322428_sat.jpg,data/322428_mask.png
125426,train,data/125426_sat.jpg,data/125426_mask.png
607896,train,data/607896_sat.jpg,data/607896_mask.png
782622,train,data/782622_sat.jpg,data/782622_mask.png
951195,train,data/951195_sat.jpg,data/951195_mask.png
386497,train,data/386497_sat.jpg,data/386497_mask.png
141959,train,data/141959_sat.jpg,data/141959_mask.png
650720,train,data/650720_sat.jpg,data/650720_mask.png
69853,train,data/69853_sat.jpg,data/69853_mask.png
912979,train,data/912979_sat.jpg,data/912979_mask.png
640623,train,data/640623_sat.jpg,data/640623_mask.png
160113,train,data/160113_sat.jpg,data/160113_mask.png
186646,train,data/186646_sat.jpg,data/186646_mask.png
997687,train,data/997687_sat.jpg,data/997687_mask.png
932457,train,data/932457_sat.jpg,data/932457_mask.png
956924,train,data/956924_sat.jpg,data/956924_mask.png
179705,train,data/179705_sat.jpg,data/179705_mask.png
35189,train,data/35189_sat.jpg,data/35189_mask.png
366622,train,data/366622_sat.jpg,data/366622_mask.png
667059,train,data/667059_sat.jpg,data/667059_mask.png
580246,train,data/580246_sat.jpg,data/580246_mask.png
421081,train,data/421081_sat.jpg,data/421081_mask.png
